Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;cudacore
0;dgetrf_nopiv;24;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.815591e+01;1.291905e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.139901e+01;1.096112e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;5.403822e+01;4.340578e+02;pcore
0;dgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;5.126625e+01;4.575273e+02;pcore
0;dgetrf_nopiv;24;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.828220e+01;1.282981e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.308856e+01;1.792077e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.509327e+01;1.554051e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.315019e+01;1.783678e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.505399e+01;1.558106e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.865833e+01;1.257117e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.542853e+01;9.224170e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.315617e+01;1.782868e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.315975e+01;1.782382e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.585872e+01;1.479042e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.868186e+01;1.255534e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.467155e+01;1.598721e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.556202e+01;9.176001e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.554756e+01;9.181193e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.422826e+01;9.681139e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.000130e+01;7.818231e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.864484e+01;1.258027e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.377614e+01;3.677819e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.956920e+01;1.198603e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.886486e+01;1.243355e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;5.275371e+01;4.446268e+02;pcore
0;dgetrf_nopiv;24;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.551754e+01;1.511562e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.380015e+01;1.699671e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.597639e+01;1.468148e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.425728e+01;9.669557e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.308911e+01;1.792002e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.833110e+01;1.279558e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.154671e+01;1.088598e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.310999e+01;1.789148e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.721201e+01;1.362752e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.877907e+01;1.249035e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.370574e+01;1.711378e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.306190e+01;1.795735e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.995078e+01;7.831420e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.500434e+01;1.563262e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.391932e+01;9.806179e+02;pcore
0;dgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.949043e+01;1.203448e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.681415e+01;1.394998e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.955602e+01;1.199411e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.371296e+01;9.891514e+02;pcore
0;dgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.367791e+01;1.714861e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.421711e+01;9.685595e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.821477e+01;1.287730e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.992050e+01;7.839344e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.512609e+01;1.550679e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.544612e+01;9.217796e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.315694e+01;1.782763e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.219644e+01;3.771231e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.692511e+01;1.385853e+03;nocuda
