Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;8;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.303625e+01;3.720988e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.216960e+01;3.772859e+02
0;dgetrf_nopiv;24;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.680840e+01;6.372379e+02
0;dgetrf_nopiv;24;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.743220e+01;6.266185e+02
0;dgetrf_nopiv;24;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.129308e+01;5.680301e+02
0;dgetrf_nopiv;24;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.876942e+01;6.050055e+02
0;dgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.441288e+01;3.641463e+02
0;dgetrf_nopiv;24;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.067921e+01;5.766019e+02
0;dgetrf_nopiv;24;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.948067e+01;5.941062e+02
0;dgetrf_nopiv;8;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.724098e+01;3.488306e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.901794e+01;3.398495e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.902314e+01;3.398239e+02
0;dgetrf_nopiv;24;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.777953e+01;6.208576e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;8.741030e+01;2.683404e+02
0;dgetrf_nopiv;24;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.125253e+01;5.685884e+02
0;dgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.436459e+01;3.644195e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.213845e+01;3.774750e+02
0;dgetrf_nopiv;24;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.819549e+01;6.140964e+02
0;dgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.441980e+01;3.641072e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;8.723109e+01;2.688916e+02
