Id,Function,threads,gpus,P,Q,mtxfmt,nb,transA,transB,m,n,k,lda,ldb,ldc,alpha,beta,seedA,seedB,seedC,tsub,time,gflops,setup,core
0,dgemm,24,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,2.471530e+00,6.138307e+02,all,-1
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.018897e+01,1.682136e+01,single,28
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.020524e+01,1.681833e+01,single,28
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,3.190565e+01,4.754960e+01,single,0
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.007638e+01,1.684238e+01,single,23
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,3.189466e+01,4.756598e+01,single,10
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.006754e+01,1.684404e+01,single,18
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.009303e+01,1.683927e+01,single,23
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.009978e+01,1.683801e+01,single,22
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.007329e+01,1.684296e+01,single,23
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,3.189065e+01,4.757197e+01,single,12
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.011450e+01,1.683526e+01,single,21
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.016066e+01,1.682664e+01,single,26
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,3.189494e+01,4.756557e+01,single,2
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.004706e+01,1.684787e+01,single,17
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.014704e+01,1.682918e+01,single,31
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,3.189507e+01,4.756538e+01,single,6
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.017939e+01,1.682315e+01,single,26
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.006960e+01,1.684365e+01,single,20
0,dgemm,1,0,1,1,0,912,111,111,9120,9120,9120,9120,9120,9120,4.892778e-01,-1.846424e-01,1649760492,596516649,1189641421,0.000000e+00,9.020455e+01,1.681845e+01,single,26
