Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops;cudacore
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.168377e+00;1.003842e+04;pcore
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;7.020375e-01;1.670660e+04;ecore
0;spotrf;24;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;2.044748e+00;5.735992e+03;nocuda
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.440514e-01;2.155800e+04;pcore
0;spotrf;23;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;4.590703e+00;2.554873e+03;ecore
0;spotrf;24;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;6.190716e+00;1.894557e+03;nocuda
0;spotrf;23;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.429153e-01;2.160311e+04;pcore
0;spotrf;24;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.131430e+00;1.036623e+04;nocuda
0;spotrf;23;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;6.558204e-01;1.788395e+04;pcore
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.345641e+00;5.000194e+03;ecore
0;spotrf;23;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;3.880171e+00;3.022717e+03;pcore
0;spotrf;23;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.203434e-01;2.254023e+04;ecore
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.334158e+00;5.024793e+03;pcore
0;spotrf;24;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.611195e+00;7.279479e+03;nocuda
0;spotrf;23;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;4.336512e+00;2.704630e+03;pcore
0;spotrf;24;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;3.035365e+01;3.864004e+02;nocuda
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.183726e+00;9.908256e+03;ecore
0;spotrf;23;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;4.413197e+00;2.657634e+03;pcore
0;spotrf;23;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;4.071950e+00;2.880355e+03;pcore
0;spotrf;23;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.664497e-01;2.070556e+04;pcore
