Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops
0;spotrf;7;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.148393e+00;1.021311e+04
0;spotrf;7;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;1.373197e+00;8.541137e+03
0;spotrf;7;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;1.640427e+01;7.149761e+02
0;spotrf;7;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;7.457319e-01;1.572772e+04
0;spotrf;8;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;4.140332e+00;2.832783e+03
0;spotrf;8;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;5.545964e+01;2.114810e+02
0;spotrf;7;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;1.613099e+01;7.270886e+02
0;spotrf;7;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;4.415387e+00;2.656315e+03
0;spotrf;8;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.604968e+00;7.307722e+03
0;spotrf;7;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;7.514718e-01;1.560759e+04
0;spotrf;7;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;7.478612e-01;1.568294e+04
0;spotrf;8;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;2.058666e+00;5.697214e+03
0;spotrf;7;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;1.404448e+00;8.351081e+03
0;spotrf;7;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;5.192357e+01;2.258832e+02
0;spotrf;8;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.699142e+00;6.902697e+03
0;spotrf;7;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;8.967205e+00;1.307951e+03
0;spotrf;8;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;5.503517e+01;2.131121e+02
0;spotrf;8;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.228039e+00;9.550721e+03
0;spotrf;7;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;9.055852e+00;1.295147e+03
0;spotrf;8;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;2.090136e+01;5.611434e+02
0;spotrf;8;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;7.783318e+00;1.506897e+03
0;spotrf;8;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;7.809401e+00;1.501864e+03
0;spotrf;7;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;6.435962e-01;1.822363e+04
0;spotrf;8;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;4.014385e+00;2.921658e+03
0;spotrf;8;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;2.856130e+00;4.106488e+03
0;spotrf;8;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.287841e+00;9.107224e+03
0;spotrf;7;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;6.438848e-01;1.821546e+04
